Country_AvgTemp_BKey,Year,Country,TotalEmissions,PerCapitaEmissions,ShareOfGlobalEmissions,AverageTemperature
Kyrgyzstan||2000||4.73075,2000,Kyrgyzstan,4.602483,0.935274,0.018323,4.73075
Kyrgyzstan||2001||4.781,2001,Kyrgyzstan,3.862302,0.778219,0.015247,4.781
Kyrgyzstan||2002||4.709,2002,Kyrgyzstan,4.919282,0.985631,0.018985,4.709
Kyrgyzstan||2003||4.042333333333333,2003,Kyrgyzstan,5.381619,1.073319,0.019803,4.042333333333333
Kyrgyzstan||2004||5.02925,2004,Kyrgyzstan,5.806822,1.152376,0.020396,5.02925
Kyrgyzstan||2005||4.518083333333333,2005,Kyrgyzstan,5.51362,1.086428,0.018747,4.518083333333333
Kyrgyzstan||2006||4.917333333333333,2006,Kyrgyzstan,5.418963,1.057565,0.01784,4.917333333333333
Kyrgyzstan||2007||5.053249999999999,2007,Kyrgyzstan,6.518275,1.257383,0.020829,5.053249999999999
Kyrgyzstan||2008||4.577583333333333,2008,Kyrgyzstan,7.548263,1.436396,0.023628,4.577583333333333
Kyrgyzstan||2009||4.349166666666666,2009,Kyrgyzstan,6.737377,1.262864,0.021413,4.349166666666666
Kyrgyzstan||2010||4.59575,2010,Kyrgyzstan,6.312858,1.164304,0.019054,4.59575
Kyrgyzstan||2011||4.201583333333333,2011,Kyrgyzstan,7.553507,1.368885,0.02208,4.201583333333333
Kyrgyzstan||2012||3.576916666666667,2012,Kyrgyzstan,9.999826,1.778695,0.028768,3.576916666666667
Kyrgyzstan||2013||6.2631250000000005,2013,Kyrgyzstan,9.658456,1.6853,0.027606,6.2631250000000005
Laos||1955||23.53141666666667,1955,Laos,0.025648,0.013563,0.000345,23.53141666666667
Laos||1956||23.668583333333338,1956,Laos,0.058624,0.030297,0.00074,23.668583333333338
Laos||1957||24.12525,1957,Laos,0.058624,0.029608,0.000717,24.12525
Laos||1958||23.95425,1958,Laos,0.07328,0.03617,0.000871,23.95425
Laos||1959||24.14816666666667,1959,Laos,0.076944,0.037117,0.00087,24.14816666666667
Laos||1960||24.113416666666662,1960,Laos,0.080608,0.038005,0.000864,24.113416666666662
Laos||1961||24.031333333333333,1961,Laos,0.113584,0.052343,0.001214,24.031333333333333
Laos||1962||23.608500000000003,1962,Laos,0.131904,0.059389,0.001362,23.608500000000003
Laos||1963||23.66325,1963,Laos,0.14656,0.064479,0.001432,23.66325
Laos||1964||23.822666666666667,1964,Laos,0.172208,0.074004,0.001599,23.822666666666667
Laos||1965||24.02841666666667,1965,Laos,0.179536,0.07534,0.001593,24.02841666666667
Laos||1966||24.535833333333333,1966,Laos,0.234496,0.096144,0.001988,24.535833333333333
Laos||1967||23.532,1967,Laos,0.318768,0.12766,0.002619,23.532
Laos||1968||23.847250000000003,1968,Laos,0.168544,0.065915,0.001313,23.847250000000003
Laos||1969||24.1255,1969,Laos,0.318768,0.121667,0.002328,24.1255
Laos||1970||23.988583333333334,1970,Laos,0.571584,0.212643,0.003855,23.988583333333334
Laos||1971||23.200999999999997,1971,Laos,0.42136,0.152556,0.002732,23.200999999999997
Laos||1972||23.910416666666663,1972,Laos,0.487312,0.171528,0.003019,23.910416666666663
Laos||1973||24.074250000000003,1973,Laos,0.516624,0.176987,0.003039,24.074250000000003
Laos||1974||23.564916666666665,1974,Laos,0.29312,0.098001,0.001732,23.564916666666665
Laos||1975||23.8125,1975,Laos,0.252816,0.082836,0.001496,23.8125
Laos||1976||23.52325,1976,Laos,0.223504,0.072121,0.001256,23.52325
Laos||1977||23.806416666666667,1977,Laos,0.230832,0.073607,0.001262,23.806416666666667
Laos||1978||23.8565,1978,Laos,0.230832,0.072841,0.001218,23.8565
Laos||1979||24.257,1979,Laos,0.223504,0.069693,0.001148,24.257
Laos||1980||24.282583333333335,1980,Laos,0.186864,0.057355,0.000965,24.282583333333335
Laos||1981||24.02433333333333,1981,Laos,0.150224,0.045207,0.000797,24.02433333333333
Laos||1982||23.86975,1982,Laos,0.157552,0.046325,0.000842,23.86975
Laos||1983||23.858416666666667,1983,Laos,0.179536,0.051443,0.000951,23.858416666666667
Laos||1984||23.73575,1984,Laos,0.1832,0.051088,0.000943,23.73575
Laos||1985||23.8195,1985,Laos,0.205184,0.055636,0.00102,23.8195
Laos||1986||23.74466666666667,1986,Laos,0.208848,0.055047,0.001024,23.74466666666667
Laos||1987||24.351250000000004,1987,Laos,0.212512,0.054407,0.001009,24.351250000000004
Laos||1988||23.993,1988,Laos,0.212512,0.052851,0.000972,23.993
Laos||1989||23.81875,1989,Laos,0.230832,0.05577,0.00104,23.81875
Laos||1990||24.057333333333332,1990,Laos,0.51296,0.12047,0.00226,24.057333333333332
Laos||1991||24.259583333333335,1991,Laos,0.545936,0.124671,0.002356,24.259583333333335
Laos||1992||23.71183333333333,1992,Laos,0.592889,0.131753,0.002642,23.71183333333333
Laos||1993||23.770333333333337,1993,Laos,0.60755,0.131504,0.002678,23.770333333333337
Laos||1994||24.060916666666667,1994,Laos,0.633191,0.133697,0.002772,24.060916666666667
Laos||1995||23.945833333333336,1995,Laos,0.669827,0.138223,0.002871,23.945833333333336
Laos||1996||23.7015,1996,Laos,0.750899,0.151666,0.003122,23.7015
Laos||1997||24.11791666666667,1997,Laos,0.791147,0.156663,0.00327,24.11791666666667
Laos||1998||24.86883333333333,1998,Laos,0.820423,0.15946,0.003403,24.86883333333333
Laos||1999||23.937083333333337,1999,Laos,0.846052,0.161615,0.003463,23.937083333333337
Laos||2000||23.835166666666662,2000,Laos,0.95818,0.179974,0.003815,23.835166666666662
Laos||2001||24.155083333333337,2001,Laos,1.060607,0.196046,0.004187,24.155083333333337
Laos||2002||24.22041666666667,2002,Laos,1.163157,0.211753,0.004489,24.22041666666667
Laos||2003||24.331916666666668,2003,Laos,1.217003,0.218218,0.004478,24.331916666666668
Laos||2004||23.86375,2004,Laos,1.278815,0.225859,0.004492,23.86375
Laos||2005||24.31775,2005,Laos,1.337007,0.232442,0.004546,24.31775
Laos||2006||24.4055,2006,Laos,1.752515,0.29978,0.00577,24.4055
Laos||2007||24.21075,2007,Laos,1.830877,0.307969,0.005851,24.21075
Laos||2008||23.631583333333335,2008,Laos,2.126546,0.35167,0.006657,23.631583333333335
Laos||2009||24.3655,2009,Laos,2.664339,0.433296,0.008468,24.3655
Laos||2010||24.934166666666663,2010,Laos,3.000264,0.480119,0.009056,24.934166666666663
Laos||2011||23.61066666666667,2011,Laos,3.16697,0.498893,0.009258,23.61066666666667
Laos||2012||24.907666666666668,2012,Laos,3.397881,0.527212,0.009775,24.907666666666668
Laos||2013||25.38525,2013,Laos,4.00665,0.612544,0.011452,25.38525
Latvia||1830||4.603833333333334,1830,Latvia,8.5e-05,0.000131,9.5e-05,4.603833333333334
Latvia||1831||5.18375,1831,Latvia,0.000102,0.000156,0.000121,5.18375
Latvia||1832||4.462416666666667,1832,Latvia,6.8e-05,0.000103,8e-05,4.462416666666667
Latvia||1833||5.649916666666667,1833,Latvia,8.5e-05,0.000128,9.8e-05,5.649916666666667
Latvia||1834||6.162083333333334,1834,Latvia,,,,6.162083333333334
Latvia||1835||4.933833333333335,1835,Latvia,,,,4.933833333333335
Latvia||1836||5.2635000000000005,1836,Latvia,,,,5.2635000000000005
Latvia||1837||4.8035,1837,Latvia,,,,4.8035
Latvia||1838||3.677666666666667,1838,Latvia,,,,3.677666666666667
Latvia||1839||4.40375,1839,Latvia,,,,4.40375
Latvia||1840||3.855416666666667,1840,Latvia,,,,3.855416666666667
Latvia||1841||5.300249999999999,1841,Latvia,,,,5.300249999999999
Latvia||1842||4.823166666666666,1842,Latvia,,,,4.823166666666666
Latvia||1843||5.895500000000001,1843,Latvia,,,,5.895500000000001
Latvia||1844||3.79925,1844,Latvia,,,,3.79925
Latvia||1845||4.192166666666667,1845,Latvia,,,,4.192166666666667
Latvia||1846||5.544666666666667,1846,Latvia,,,,5.544666666666667
Latvia||1847||4.807916666666666,1847,Latvia,,,,4.807916666666666
Latvia||1848||5.506166666666666,1848,Latvia,,,,5.506166666666666
Latvia||1849||4.342333333333333,1849,Latvia,,,,4.342333333333333
Latvia||1850||4.773083333333333,1850,Latvia,0.000529,0.000679,0.000269,4.773083333333333
Latvia||1851||5.522666666666667,1851,Latvia,,,,5.522666666666667
Latvia||1852||4.615916666666666,1852,Latvia,,,,4.615916666666666
Latvia||1853||4.905666666666668,1853,Latvia,,,,4.905666666666668
Latvia||1854||5.361916666666667,1854,Latvia,,,,5.361916666666667
Latvia||1855||4.00975,1855,Latvia,0.001603,0.001966,0.000616,4.00975
Latvia||1856||4.1762500000000005,1856,Latvia,,,,4.1762500000000005
Latvia||1857||5.495333333333334,1857,Latvia,,,,5.495333333333334
Latvia||1858||5.5254166666666675,1858,Latvia,0.002251,0.002687,0.000792,5.5254166666666675
Latvia||1859||6.212833333333333,1859,Latvia,0.002387,0.002824,0.000792,6.212833333333333
Latvia||1860||5.015833333333333,1860,Latvia,0.003154,0.003698,0.000954,5.015833333333333
Latvia||1861||4.995083333333334,1861,Latvia,0.004007,0.004656,0.001152,4.995083333333334
Latvia||1862||3.2154166666666666,1862,Latvia,0.003615,0.004163,0.001021,3.2154166666666666
Latvia||1863||6.600666666666666,1863,Latvia,0.003785,0.004319,0.001002,6.600666666666666
Latvia||1864||4.3694999999999995,1864,Latvia,0.004246,0.004802,0.001043,4.3694999999999995
Latvia||1865||4.728666666666666,1865,Latvia,0.004058,0.004548,0.000939,4.728666666666666
Latvia||1866||5.722833333333334,1866,Latvia,0.012822,0.01424,0.002875,5.722833333333334
Latvia||1867||3.395666666666667,1867,Latvia,0.014715,0.016195,0.00308,3.395666666666667
Latvia||1868||5.757083333333333,1868,Latvia,0.012242,0.013352,0.002495,5.757083333333333
Latvia||1869||5.826249999999999,1869,Latvia,0.016607,0.01795,0.003187,5.826249999999999
Latvia||1870||4.019583333333334,1870,Latvia,0.018022,0.019304,0.003384,4.019583333333334
Latvia||1871||3.393666666666667,1871,Latvia,0.024331,0.025827,0.004298,3.393666666666667
Latvia||1872||6.497,1872,Latvia,0.024979,0.026277,0.003988,6.497
Latvia||1873||5.9205000000000005,1873,Latvia,0.023445,0.024448,0.003523,5.9205000000000005
Latvia||1874||5.40925,1874,Latvia,0.028457,0.029407,0.004568,5.40925
Latvia||1875||3.170166666666667,1875,Latvia,0.032754,0.033543,0.004847,3.170166666666667
Latvia||1876||4.125333333333334,1876,Latvia,0.040666,0.041271,0.005932,4.125333333333334
Latvia||1877||4.321000000000001,1877,Latvia,0.041501,0.04175,0.005936,4.321000000000001
Latvia||1878||6.0315,1878,Latvia,0.054238,0.054072,0.0077,6.0315
Latvia||1879||4.5945,1879,Latvia,0.055653,0.054983,0.007373,4.5945
